source_taxon,resource_taxon,match_basis,assembly_source,assembly_file,source_data,advertised_size,assembly_url,payload_identity_risk,analysis_role,claim_ceiling
Camellia pingguoensis,Camellia pinggaoensis,same_project_orthographic_variant,tpia_id_bound_allassemblies,238_Camellia pinggaoensis.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/238_Camellia%20pinggaoensis.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia pitardii,Camellia pitardii,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,179_Camellia pitardii.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/179_Camellia%20pitardii.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia ptilophylla,Camellia ptilophylla,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,151_Camellia ptilophylla.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/151_Camellia%20ptilophylla.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia pubescens,Camellia pubescens,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,140_Camellia pubescens.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/140_Camellia%20pubescens.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia pubifurfuracea,Camellia pubifurfuracea,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,160_Camellia pubifurfuracea.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/160_Camellia%20pubifurfuracea.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia pyxidiacea,Camellia rubituberculata,same_project_infraspecific_epithet_resource_name,tpia_id_bound_allassemblies,229_Camellia rubituberculata.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/229_Camellia%20rubituberculata.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia reticulata,Camellia reticulata,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,169_Camellia reticulata.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/169_Camellia%20reticulata.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia rhytidocarpa,Camellia rhytidocarpa,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,233_Camellia rhytidocarpa.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/233_Camellia%20rhytidocarpa.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia salicifolia,Camellia salicifolia,exact_archive_tpia_species_name,tpia_bulk_fallback,Camellia salicifolia.zip,,14.84M,https://tpia.teaplants.cn/web/Download/Transcriptome_data/Camellia%20salicifolia.zip,bulk_fallback_requires_payload_identity_audit,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia saluenensis,Camellia saluenensis,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,193_Camellia saluenensis.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/193_Camellia%20saluenensis.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia sasanqua,Camellia sasanqua,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,195_Camellia sasanqua.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/195_Camellia%20sasanqua.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia septempetala,Camellia septempetala,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,217_Camellia septempetala.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/217_Camellia%20septempetala.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia sinensis,Camellia sinensis,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,127_Camellia sinensis var. sinensis 'FDDB'.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/127_Camellia%20sinensis%20var.%20sinensis%20%27FDDB%27.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia stichoclada,Camellia stictoclada,same_project_orthographic_variant,tpia_id_bound_allassemblies,171_Camellia stictoclada.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/171_Camellia%20stictoclada.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia subintegra,Camellia subintegra,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,190_Camellia subintegra.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/190_Camellia%20subintegra.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia szechuanensis,Camellia szechuanensis,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,209_Camellia szechuanensis.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/209_Camellia%20szechuanensis.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia tachangensis,Camellia tachangensis,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,138_Camellia tachangensis.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/138_Camellia%20tachangensis.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia taliensis,Camellia taliensis,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,156_Camellia taliensis.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/156_Camellia%20taliensis.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia tenii,Camellia tenii,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,203_Camellia tenii.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/203_Camellia%20tenii.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia tetracocca,Camellia tetracocca,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,153_Camellia tetracocca.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/153_Camellia%20tetracocca.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia tuberculata,Camellia tuberculata,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,224_Camellia tuberculata.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/224_Camellia%20tuberculata.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia vietnamensis,Camellia vietnamensis,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,206_Camellia vietnamensis.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/206_Camellia%20vietnamensis.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia villosa,Camellia villosa,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,183_Camellia villosa.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/183_Camellia%20villosa.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
Camellia yunnanensis,Camellia yunnanensis,exact_archive_tpia_species_name,tpia_id_bound_allassemblies,189_Camellia yunnanensis.zip,PRJNA665925,,https://tpia.teaplants.cn/web/All_assemblies/Fasta/189_Camellia%20yunnanensis.zip,preferred_id_bound_url,species_level_nuclear_backbone_input,one assembly per PRJNA665925 species-level taxon; not exact reconstruction of all 116 Wu paper tips
